video_id,Comment_text,duration,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,month,year
-vFBxApXUX8,"amr SSC te 4.09 
R HSC te 3.00 
ami kono unit ei ki xm dite parbona? 
Lots of time remaining...
1st view?

Vaia, jodi 4th subject phycology thake tahole ki ami abedon kora jabe.. Math nai..
JUST Admission 
EEE theke diploma pass kore ki eee te bsc kora jabe...
Vai, hsc English a D hole ki apply kora jabe
Vai koto marks payle chance hoyte pare a,b unit e Amr gpa 8.58 ace vai answer den 

Exam Period/ somoy koto tuko.
Vaiya Ami to science theky c unit a apply krsi kintu sub kon group ar hby?exam to English,Bangla,gk ai 3 ta sub a hby .sub ki comars ar hby?
Make a video on nursing admission pls

Specific date bolen A unit er...mnush er to jawer jnno ticket katte hbe naki
B unit a calculator use kora jabe?
Vai Ami haji danesh e apply korsi kintu ora kono confirmation message deynai. Form ta ki asholei tola hoise thikmoto?
Thanks vai...my varsity details dwr jnoo
Vaiya PUST khub taratari dorkar... Please upload it
D unit aa ki somonnito seat naki alada vabe boraddho ace

khulna versity tutorial den
Bhaiya IT sub niye 1 ta video dan. Kon Public / private a IT kora jai eitar ans oh diyen.
B unit a exam time ta ktkhn..?
A unit e 150 marks er vitore koto pele pass

vaiya..MBTU and NSTU niye akta video dile valo hoy
Vi akta question cilo Kori.
Vi Agriculture University te 1st. A je circular dewa hoicilo oita te ssc ar hsc te mot point Dora hoicilo 7.0
Amra onk a to from tulci full payment Kore 
Vai dhakar bairer varsity te section jot hoy????
Vai 2nd merit a ki apply korte hoy naki
Vai biksh a pamant korar kono option pacce na please help
Iba du nea ekta video banan plsssss..
Begum rokeya University   details.  ???????
Vaiya jodi architecture a fail kori tobe mcq te valo mark pai tahole ki sub pabo?
Thanks vaiya
2nd timer der koto number ktbe?
Rangpur begum rokeya niye vdo koren
bhai ami jani apni amar comment ar answer diben A and B unit exam date janan
Akhon abedon kora jabe
Diploma student apply korte parbe cse .. computer department ... diploma theke ...
Vai.. Calculator...  Use... Kora..jabe.. Nai..to.. Bollen..na..??..
Vaia music sona haram. Plz music use koiren na. Apner vdo amnei onk valo. R music use krle subtitle diyen plz
Vaia hstu valo naki bsmrstu.
Vaia C r D er  xm kobe?? Plz janan plz
Vaia C r D er  xm kobe?? Plz janan plz
Vaiya maulana vasani niye akta video banan...
Cumilla,nstu eigula chai
THANKS VAIYA
Admit kobe theka kobe uthano jabe
Vaiya admission  xm a total koto pele chance hbe????
Ata kothai ?????
vaiya kono boi ache Hstu er jonoo
HSTU ??? ????? ???? ???? ????? 
HSC= 3.33
SSC= 3.95 
Plz Help
calculator use krte dei ki?
Vaiya Comilla university plz
answer ???
Thanks a lot vaiya.apnake dhonnobad jananor moto bhasha khuje pacchi na
vai ebar ki g unit nei?
????? ??? ????
??? ???????????? ????? ????? ???? ?? ???????? ??? ?? ?? ????? ??? ???? ?? ?? ???? ??????? ?? ??????????? ????? ???? ?????  ?????? ????? ????
Admission pdf file a tu bola asa ????? ??????? ???
Vorti xm ta just disgusting.Er chaite poralekha na kora valo.
thanks
Vai patuakhali er ta dien ?
Vaiya comilla B unit a ki alada vabe pass korte hobe ???

R biggan theke B unit a physic math biology chemistry sob questions thakbe ki???plz help
??? ??? ???? ???? ????? ?????
Private university vs public university ar akta video cai vai
KU nie video den vaiya
????? ??? ??? ????? ?????
Bdu niya vedio valo hoto
Thanks Junaid bhai
Vhaia RU te to 3rd eligible list e science theke A uniter Jonno 3.92 porjonto niche... Tahole amer phn keno sms aslona... ?Aber paid korar last date to 30 September 2019... Ami tahole kivhabe bujbo amer holo kina... ?Please vhaia ektu janaben... Please please please vhaia...
??? ??????? ????? ??????? ??? ????
MBSTU er akta vedio banan
Vai negative marking ki ace....pls vai ans
MBSTU chai vaia
?? ?????? ?????? ????? ?? ???????????? ??????? ???? ????
jurain a kono  private university ache plz bolen
????? ???? ???? ?? ?????? ?????? ???? ????? ?????? ????? ???? ????? ???? ????? ?? ????? ??????
?? ????? ?? ???????? ???? ?? ?????? ???????????
Vaiya aita ki public University???
Vaia pstu r mbstu er mark distribution den",6.06,2019-09-28,UC7UFOK9ZBwxEpSsz7lnIVZw,hstu admission test 2019 20 <U+09B9><U+09BE><U+09AC><U+09BF><U+09AA><U+09CD><U+09B0><U+09AC><U+09BF> <U+0964> hajee mohammad danesh science and technology university,HSTU Website Link - https://www.hstu.ac.bd/admission This Video About Hajee Mohammad Danesh Science and Technology University (HSTU) Admission Test ...,https://i.ytimg.com/vi/-vFBxApXUX8/default.jpg,120,90,https://i.ytimg.com/vi/-vFBxApXUX8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-vFBxApXUX8/hqdefault.jpg,480,360,ICT Point,none,23917,611,16,0,112,9,2019
GBdjkrbfX9s,"pabnai ki written o hobe..naki only MCQ..?
7.50 ace,  B unit exam deoa jbe,,,  arts theky??
Vaiya just ar circular Kobe hbe ?
Baiya ami jodi math ans kori tahola ki amk engineering sub diva.
Second time ase
35 mark er written hoby naki
Accha eybar mane 20-21 shikkha borshe pust te 2nd time thakbe ki???pls janaben
??? ???? ??? ??? ????
?????????? ??????? ????? ?? ??????? ??????? ??? ????? ??????? ???????? ??? ?? ???????, ???????? ? ?? ?? ???????? ???????? ???????? ???? ??? ???????? ??????
??? ??????, ??????? ???? ??? ??????  ????? ???? ??????????? ???? ???? ??? ???? ????? ",4.16,2019-08-21,UC4idIhtNqER4nKCYhfM2zCQ,pust admission 2019 20 pabna university of science amp technology admission circular 2019 20 <U+09AA><U+09BE><U+09AC><U+09BF><U+09AA><U+09CD><U+09B0><U+09AC><U+09BF>,"Subscribe my channel- https://bit.ly/2k2cKua Pabna University of science and technology University admission test circular 2019-20, Pabna University of science ...",https://i.ytimg.com/vi/GBdjkrbfX9s/default.jpg,120,90,https://i.ytimg.com/vi/GBdjkrbfX9s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GBdjkrbfX9s/hqdefault.jpg,480,360,Tips Talk24,none,5087,55,6,0,17,8,2019
dbCw5U3toFo,Nice,10.25,2019-09-06,UC40htyARBYpi4gwDNaATUMA,igko preparation for grade 4 2019 20 science amp technology,Welcome to IGKO olympiad Preparation 2019- 20. This is Grade 4 level chapter 4 preparation video i.e.Science & Technology. The IGKO (International General ...,https://i.ytimg.com/vi/dbCw5U3toFo/default.jpg,120,90,https://i.ytimg.com/vi/dbCw5U3toFo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dbCw5U3toFo/hqdefault.jpg,480,360,Orchids eLearning,none,192,6,1,0,1,9,2019
A2E5r3OE1r8,NaN,10.02,2019-11-02,UCILLlgN9cpmdf7dP9yOTuTw,science gk top 20 question science gk in hindi science gk question science gk trick in hindi,Dear students <U+0939><U+092E><U+093E><U+0930><U+0940> Yearly Current affairs 2018 - 19 PDF notes <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0928><U+0940><U+091A><U+0947> <U+0932><U+093F><U+0902><U+0915> <U+092E><U+0947><U+0902> <U+0915><U+094D><U+0932><U+093F><U+0915> <U+0915><U+0930><U+0915><U+0947> Download <U+0915><U+0930> <U+0938><U+0915><U+0924><U+0947> <U+0939><U+0948><U+0902>...,https://i.ytimg.com/vi/A2E5r3OE1r8/default.jpg,120,90,https://i.ytimg.com/vi/A2E5r3OE1r8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/A2E5r3OE1r8/hqdefault.jpg,480,360,Online Study Point,none,22399,2155,33,0,141,11,2019
yGpBC5Wngc8,"That is precisity Chineseium translatory explanationism ;)
Crap, not a single picture of the sky through the instrument
2:09 haha
Well just learned something, precisity. 
 I’ve never used the word but I like it. Precision needs a rest.
4:29 person powder coating needs better PPE
Impressive, Scott.  Big improvement over the original release.  Would love to review it one day.
Hello, I have an older 400 Explore scientific, thanks for the video! I wanted to know if in these generations, you had fixed the problem with the connection between the UTA and the tubes. The issue was that the threaded insert in the L shaped bracket screwed on the UTA on which the tube screws could 'un-insert' from the L bracket. My suggestion is to swap the insert the other way around and make the tube holes larger. This way, the insert can not get loose, AND the protruding insert will then be able to be used as a guide to place the tubes...
?...
So which one of you bought this post a video
Dogs in cage 0:53? I don't like it. ?
?ch habe ein bresser pollux 150mm/1400 mm gekauft und ich sehe immer die 2. Spiegel das ist mein erste teleskop ich weiss nicht wie man es benützt können sie mir helfen
Why is this so big when 500 or 600 f/4 lenses are just a small fraction of the size?
I thought the explore scientific was made in China.
How many grundalwanes does this have? Do you think it could cope with a parallel but orthogonal load perpendicularly in flux with the trunion field?

I should clarify, I'm looking for something that can cope with approcisely 69,420 Geiger-trunsled flouresience tubas
The wording/grammar in this video is just terrible. What i cant understand is how the guy doing the commentary even went along with the script. I mean he's a native english speaker !",12.39,2019-05-08,UCUcNwWWYW3tM4hcOZj3Msmg,explore scientific ultra light 20 39 39 dobson 500mm f 3 6 generation ii,Ultra Light Dobsonian 500mm GENERATION II - telescope mechanics handcrafted in HUNGARY and GERMANY. - Truss-Dobson in full Aluminium construction ...,https://i.ytimg.com/vi/yGpBC5Wngc8/default.jpg,120,90,https://i.ytimg.com/vi/yGpBC5Wngc8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yGpBC5Wngc8/hqdefault.jpg,480,360,Bresser,none,11450,157,10,0,25,5,2019
jYl8qnwMvwI,,,2019-11-09,UCihO3xa91qrgYzf-yULIPqA,<U+09AA><U+09B0><U+09BF><U+09AC><U+09C7><U+09B6> <U+09AC><U+09BF><U+09A6><U+09CD><U+09AF><U+09BE> 20 mcq environmental science 20 mcq,PATR 1 : https://youtu.be/kcEJhBbTJeQ PART 2 : https://youtu.be/jYl8qnwMvwI <U+09AA><U+09B0><U+09BF><U+09AC><U+09C7><U+09B6> <U+09AC><U+09BF><U+09A6><U+09CD><U+09AF><U+09BE> 20 MCQ || Environmental science 20 MCQ || In this video we trying ...,https://i.ytimg.com/vi/jYl8qnwMvwI/default.jpg,120,90,https://i.ytimg.com/vi/jYl8qnwMvwI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jYl8qnwMvwI/hqdefault.jpg,480,360,Unacademy - WBPSC,none,2434,208,7,0,21,11,2019
M85P9qkcQ-M,,,2019-09-18,UCkuu5hABB3lGvXFHHVtwr3Q,20 small things are all the flavor of science and technology the small assistant of the enterprise n,20 small things are all the flavor of science and technology the small assistant of the enterprise number of domestic Pokbaby trembler.,https://i.ytimg.com/vi/M85P9qkcQ-M/default.jpg,120,90,https://i.ytimg.com/vi/M85P9qkcQ-M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M85P9qkcQ-M/hqdefault.jpg,480,360,Mikalyn Nkauj,none,0,0,0,0,0,9,2019
S-nEFfxZ3rM,,,2019-09-12,UC7UFOK9ZBwxEpSsz7lnIVZw,bsmrstu admission test 2019 20 bangabandhu sheikh mujibur rahman science amp technology university,BSMRSTU Website Link- https://www.admission.bsmrstu.edu.bd/b/admission/ This Video About Bangabandhu Sheikh Mujibur Rahman Science & Technology ...,https://i.ytimg.com/vi/S-nEFfxZ3rM/default.jpg,120,90,https://i.ytimg.com/vi/S-nEFfxZ3rM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/S-nEFfxZ3rM/hqdefault.jpg,480,360,ICT Point,none,28893,793,17,0,137,9,2019
a5lZ8SxFYfk,,,2019-12-01,UCmAIxR82R7uVggBEAm56zkw,20 20 and 50 50 science and technology defense technology 3 surface fleet aircraft carrier,visit full course at: https://synopsisias.in/ For queries related to the course mail us at synopsisias.in@gmail.com or 9620206040 ...,https://i.ytimg.com/vi/a5lZ8SxFYfk/default.jpg,120,90,https://i.ytimg.com/vi/a5lZ8SxFYfk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/a5lZ8SxFYfk/hqdefault.jpg,480,360,Synopsis IAS - Synacademy,none,553,44,0,0,11,12,2019
tfPOc5Y4IUQ,,,2019-09-15,UCV5n4LucZyknpq4QqaNZqug,science and technology series video no 20,"13 Science and technology short video collection... 1. Burning cotton wool, please raise your hand when you have been a child. 2. The growth of fungi will ...",https://i.ytimg.com/vi/tfPOc5Y4IUQ/default.jpg,120,90,https://i.ytimg.com/vi/tfPOc5Y4IUQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tfPOc5Y4IUQ/hqdefault.jpg,480,360,DnaDan,none,1,0,0,0,0,9,2019
yJevesLTdRY,,,2019-10-20,UCAh1g5umJIAl-Ar4adPT6mw,upsc tamil tnpsc tamil science and technology news analysis part 1 20 10 2019,Blue light link https://youtu.be/ulhwnWJzSe8 Probiotics link https://youtu.be/pX9Df_DIK2g Protein link https://youtu.be/k-JKBd6K_lw part 2 link ...,https://i.ytimg.com/vi/yJevesLTdRY/default.jpg,120,90,https://i.ytimg.com/vi/yJevesLTdRY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yJevesLTdRY/hqdefault.jpg,480,360,Virtual Vaithi,none,1041,49,2,0,5,10,2019
iVWBRWMXSjc,,,2019-10-29,UCFdexKRIM50DROK9pAbJyJw,best cube 20 best coub <U+0441><U+0431><U+043E><U+0440><U+043D><U+0438><U+043A> <U+043A><U+0443><U+0431><U+043E><U+0432> cube science amp technology,"<U+0414><U+043E><U+0431><U+0440><U+043E> <U+043F><U+043E><U+0436><U+0430><U+043B><U+043E><U+0432><U+0430><U+0442><U+044C> <U+043D><U+0430> <U+043A><U+0430><U+043D><U+0430><U+043B>! <U+0412> <U+044D><U+0442><U+043E><U+043C> <U+0432><U+0438><U+0434><U+0435><U+043E> <U+043F><U+0440><U+0435><U+0434><U+0441><U+0442><U+0430><U+0432><U+043B><U+0435><U+043D><U+044B> <U+0437><U+0430><U+0431><U+0430><U+0432><U+043D><U+044B><U+0435> <U+0432><U+0438><U+0440><U+0443><U+0441><U+043D><U+044B><U+0435> <U+0438><U+043D><U+0442><U+0435><U+0440><U+043D><U+0435><U+0442>-<U+043A><U+043B><U+0438><U+043F><U+044B>, <U+043A><U+043E><U+0442><U+043E><U+0440><U+044B><U+0435> <U+0441><U+0434><U+0435><U+043B><U+0430><U+044E><U+0442>...",https://i.ytimg.com/vi/iVWBRWMXSjc/default.jpg,120,90,https://i.ytimg.com/vi/iVWBRWMXSjc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iVWBRWMXSjc/hqdefault.jpg,480,360,Coub science&technology,none,27,0,0,0,0,10,2019
2pLsq-jKqkU,,,2019-12-05,UCmAIxR82R7uVggBEAm56zkw,20 20 and 50 50 science and technology defense technology mtcr wassenaar nsg npt etc,visit full course at: https://synopsisias.in/ For queries related to the course mail us at synopsisias.in@gmail.com or 9620206040 ...,https://i.ytimg.com/vi/2pLsq-jKqkU/default.jpg,120,90,https://i.ytimg.com/vi/2pLsq-jKqkU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2pLsq-jKqkU/hqdefault.jpg,480,360,Synopsis IAS - Synacademy,none,704,42,0,0,10,12,2019
h8ac69EkY3I,,,2019-11-29,UCLLhVCsO2Em-IQXwqq2EVyw,<U+092A><U+093F><U+091B><U+094D><U+0932><U+0947> 20 <U+0935><U+0930><U+094D><U+0937><U+094B> <U+092E><U+0947> <U+0930><U+0947><U+0932><U+0935><U+0947> <U+092E><U+0947> <U+0938><U+092C><U+0938><U+0947> <U+091C><U+094D><U+092F><U+093E><U+0926><U+093E> <U+092C><U+093E><U+0930> repeat 50 science questions science <U+0907><U+0928><U+094D><U+0939><U+0947><U+0902> <U+0930><U+091F> <U+0932><U+0947><U+0902>,,https://i.ytimg.com/vi/h8ac69EkY3I/default.jpg,120,90,https://i.ytimg.com/vi/h8ac69EkY3I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h8ac69EkY3I/hqdefault.jpg,480,360,Online Shiksha,none,48073,2587,116,0,138,11,2019
B-zaxdFsmNw,,,2019-02-18,UCRv2n3CjriMLPBoFLd1OSSw,top 20 latest seminar topics for cse computer science engineering 2019 updated,Best 20 Latest Computer Science Engineering (CSE) Seminar Topics on Emerging Technologies which will revolutionize the coming decades. Choose your ...,https://i.ytimg.com/vi/B-zaxdFsmNw/default.jpg,120,90,https://i.ytimg.com/vi/B-zaxdFsmNw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/B-zaxdFsmNw/hqdefault.jpg,480,360,Topics For Seminar,none,37006,336,14,0,0,2,2019
IsPHdsNvaKE,,,2019-01-20,UCPzDoraqPsAkLPAGpiX2V9A,20 january 2019 the hindu news paper analysis science amp technology science reporter swine flu,For Lecture PDF- Join- https://t.me/StudYLoveRVeeR || Follow VeeR on FB- https://www.facebook.com/247veer Follow on Instagram: ...,https://i.ytimg.com/vi/IsPHdsNvaKE/default.jpg,120,90,https://i.ytimg.com/vi/IsPHdsNvaKE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IsPHdsNvaKE/hqdefault.jpg,480,360,StudY LoveR- VeeR,none,32923,2535,28,0,347,1,2019
0PZzqQYvPwI,,,2019-12-17,UCmAIxR82R7uVggBEAm56zkw,20 20 and 50 50 science and technology space technology satellite space probe orbit pslv gslv,visit full course at: https://synopsisias.in/ For queries related to the course mail us at synopsisias.in@gmail.com or 9620206040 ...,https://i.ytimg.com/vi/0PZzqQYvPwI/default.jpg,120,90,https://i.ytimg.com/vi/0PZzqQYvPwI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0PZzqQYvPwI/hqdefault.jpg,480,360,Synopsis IAS - Synacademy,none,1345,63,0,0,20,12,2019
2M-aY9tuKY4,,,2019-12-02,UCw8S_PwXGuf__ydQSvoHbxg,bangamata sheikh fojilatunnesa mujib science and technology university admission 2019 20,"Bangamata Sheikh Fojilatunnesa Mujib Science and Technology University admission 2019-20 Test. 29 November, 2019.",https://i.ytimg.com/vi/2M-aY9tuKY4/default.jpg,120,90,https://i.ytimg.com/vi/2M-aY9tuKY4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2M-aY9tuKY4/hqdefault.jpg,480,360,CSE BSFMSTU,none,151,5,1,0,1,12,2019
fujDmCz8fwo,,,2019-06-07,UC0T5M21ZluWfQj0MFY9fXCA,pace institute of technology and sciences,Autonomous Engineering College.,https://i.ytimg.com/vi/fujDmCz8fwo/default.jpg,120,90,https://i.ytimg.com/vi/fujDmCz8fwo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fujDmCz8fwo/hqdefault.jpg,480,360,CSE HOD PACE,none,92634,1,0,0,0,6,2019
Yw8VKF4Qe0c,,,2019-09-18,UCjzEG7BNe3FUumIg-SV-TJg,just admission circular 2019 20 jashore university of science amp technology admission 2019 20,JUST Admission Circular 2019-20| Jashore University Of Science & Technology Admission 2019-20 islamic university admission..,https://i.ytimg.com/vi/Yw8VKF4Qe0c/default.jpg,120,90,https://i.ytimg.com/vi/Yw8VKF4Qe0c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Yw8VKF4Qe0c/hqdefault.jpg,480,360,Teacher Tuhin,none,2135,18,3,0,9,9,2019
uLBbbG_ZPPc,,,2019-09-16,UC4idIhtNqER4nKCYhfM2zCQ,jossore science and technology university admission19 20 just admission 19 20 <U+09AF><U+09AC><U+09BF><U+09AA><U+09CD><U+09B0><U+09AC><U+09BF> <U+098F><U+09A1><U+09AE><U+09BF><U+09B6><U+09A8>,"Subscribe my channel- https://bit.ly/2k2cKua Jossore science and technology University admission test circular 2019-20,Jossore science and technology ...",https://i.ytimg.com/vi/uLBbbG_ZPPc/default.jpg,120,90,https://i.ytimg.com/vi/uLBbbG_ZPPc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uLBbbG_ZPPc/hqdefault.jpg,480,360,Tips Talk24,none,6442,96,2,0,30,9,2019
bwO8OJ8oluQ,,,2019-08-31,UCZBDQOIKfJ_vxF55xY_rS9w,bangabandhu sheikh mujibur rahman science amp technology university bsmrstu admission 2019 20,"In this video, I explain all the necessary information related to admission to Bangabandhu Sheikh Mujibur Rahman Science & Technology University BSMRSTU.",https://i.ytimg.com/vi/bwO8OJ8oluQ/default.jpg,120,90,https://i.ytimg.com/vi/bwO8OJ8oluQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bwO8OJ8oluQ/hqdefault.jpg,480,360,Fahad Vlogs,none,16687,436,22,0,110,8,2019
hJ4VOHfDDRE,,,2019-07-17,UCNggWsRLs6_24yai48kNyUQ,the 20th hong kong youth science amp technology innovation competition,,https://i.ytimg.com/vi/hJ4VOHfDDRE/default.jpg,120,90,https://i.ytimg.com/vi/hJ4VOHfDDRE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hJ4VOHfDDRE/hqdefault.jpg,480,360,Studio One LIVE Event,none,10,NA,NA,0,NA,7,2019
3SSxj-4OK-g,,,2019-10-18,UC4idIhtNqER4nKCYhfM2zCQ,rangamati university rangamati science amp technology university admission 2019 20 <U+09B0><U+09BE><U+0999><U+09BE><U+09AE><U+09BE><U+099F><U+09BF><U+09AD><U+09BE><U+09B0><U+09CD><U+09B8><U+09BF><U+099F><U+09BF>,Subscribe my channel- http://bit.ly/2mzn3XR Fb- https://m.facebook.com/tipstalk24/ -------------------- rangamati university admission circular 2019-20 rangamati ...,https://i.ytimg.com/vi/3SSxj-4OK-g/default.jpg,120,90,https://i.ytimg.com/vi/3SSxj-4OK-g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3SSxj-4OK-g/hqdefault.jpg,480,360,Tips Talk24,none,2903,47,7,0,12,10,2019
Ft69uj_yIKk,,,2019-09-14,UCdxKi1ppmVmc65vNL3_rRwg,pabna university of science and technology admission test 2019 20 pust admission test update,Pabna university of science and technology Admission Test 2019-20 | #PUST #AdmissionTest Update ** Circular PDF Link ...,https://i.ytimg.com/vi/Ft69uj_yIKk/default.jpg,120,90,https://i.ytimg.com/vi/Ft69uj_yIKk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ft69uj_yIKk/hqdefault.jpg,480,360,Online Digital BD,none,2207,26,10,0,14,9,2019
T2eDApno_10,,,2019-06-22,UCflkhCBcwQAg2onBOuNV8iw,the 2019 20 asean science and technology fellowship tan reasmey cambodia,ASEAN Science and Technology Fellowship is implemented by the ASEAN Foundation with the support of the ASEAN and the US government through the US ...,https://i.ytimg.com/vi/T2eDApno_10/default.jpg,120,90,https://i.ytimg.com/vi/T2eDApno_10/mqdefault.jpg,320,180,https://i.ytimg.com/vi/T2eDApno_10/hqdefault.jpg,480,360,TAN Reasmey,none,8,0,0,0,0,6,2019
rT7uivBhOQ0,,,2019-09-02,UCMl3FxQw8xZTn7GGpsB0IfQ,hindustan institute of technology and science 2016 20 civil batch,Design Project review.,https://i.ytimg.com/vi/rT7uivBhOQ0/default.jpg,120,90,https://i.ytimg.com/vi/rT7uivBhOQ0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rT7uivBhOQ0/hqdefault.jpg,480,360,Geetanjali Chandam,none,27,0,0,0,0,9,2019
k-hYGZKYIdU,,,2019-10-19,UCjzEG7BNe3FUumIg-SV-TJg,rangamati science and technology university admission circular 2019 20 rmstu admission test 2019 20,Rangamati Science and Technology University Admission Circular 2019-20|RMSTU Admission Test 2019-20. RMSTU wed site link...https://rmstu.edu.bd/ Dhaka ...,https://i.ytimg.com/vi/k-hYGZKYIdU/default.jpg,120,90,https://i.ytimg.com/vi/k-hYGZKYIdU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k-hYGZKYIdU/hqdefault.jpg,480,360,Teacher Tuhin,none,914,22,1,0,13,10,2019
NuaVacHFgfw,,,2019-07-30,UCq3o7OGsNqJ8bap2b18p6VA,20 cool science projects for school students,Hello friends today we have brought you 20 cool science projects ideas. I hope this science fair ideas will help you. Here are 20 cool science experiments 1.,https://i.ytimg.com/vi/NuaVacHFgfw/default.jpg,120,90,https://i.ytimg.com/vi/NuaVacHFgfw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NuaVacHFgfw/hqdefault.jpg,480,360,DIY Projects,none,161565,1485,110,0,41,7,2019
8VNsHq21PFE,,,2019-12-11,UCe2hQqjtHRRlFcOAumDUhpg,2019 12 10 20 36 week 3 behavioral science live lecture,,https://i.ytimg.com/vi/8VNsHq21PFE/default.jpg,120,90,https://i.ytimg.com/vi/8VNsHq21PFE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8VNsHq21PFE/hqdefault.jpg,480,360,Sabrina Calixte Adelson,none,65,0,0,0,0,12,2019
Eja-shQOEew,,,2019-11-17,UCmAIxR82R7uVggBEAm56zkw,20 20 and 50 50 science and technology defense technology 2 submarines internal security ias,visit full course at: https://synopsisias.in/ For queries related to the course mail us at synopsisias.in@gmail.com or 9620206040 ...,https://i.ytimg.com/vi/Eja-shQOEew/default.jpg,120,90,https://i.ytimg.com/vi/Eja-shQOEew/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Eja-shQOEew/hqdefault.jpg,480,360,Synopsis IAS - Synacademy,none,1787,75,0,0,12,11,2019
9E9NoYfESU8,,,2019-06-19,UCPzDoraqPsAkLPAGpiX2V9A,20 june 2019 imp general science gk questions for upsc prelims 2020 science gk hindi and english,Imp General Science GK questions for UPSC Prelims 2020 | Science GK Hindi and English For PDF- Join- https://t.me/StudYLoveRVeeR Follow VeeR on FB- ...,https://i.ytimg.com/vi/9E9NoYfESU8/default.jpg,120,90,https://i.ytimg.com/vi/9E9NoYfESU8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9E9NoYfESU8/hqdefault.jpg,480,360,StudY LoveR- VeeR,none,10871,1313,6,0,131,6,2019
