id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgwBKnXQSTM57s0oUTF4AaABAg	0	1	2019-12-30 20:54:53	Xavi Garcia	Ну дык и Илон Маск ни чё нового не изобрёл. Всё на хайпе держится	UC3gVIQSbsAyp6IVHj0S7fTw	http://www.youtube.com/channel/UC3gVIQSbsAyp6IVHj0S7fTw	0		
UgwnIG4p7ruL1GVT1WB4AaABAg	0	1	2019-12-30 00:45:58	КОТ да Винчи	Кто-то изобрёл самолёт ещё несколько тысяч лет назад, и только сотню лет назад самолёт построили. Не учите меня изобретать, а помогите создать...	UCURsyyNg9tXeUugtSzRksww	http://www.youtube.com/channel/UCURsyyNg9tXeUugtSzRksww	0		
UgyrrNiGg-e4roKxb7R4AaABAg	0	1	2019-12-29 15:10:14	Влад Скрябин	Таков капитализм	UCsJetnoBtqyd1nBqi3tqbXg	http://www.youtube.com/channel/UCsJetnoBtqyd1nBqi3tqbXg	0		
UgzVAL7uq0B-ipKsmFZ4AaABAg	0	0	2019-12-29 11:20:32	rombeek	Школа 21 и в Москве есть. Шикарное место, рекомендую настоятельно)	UCD_nytfWXxVf4PgYFb6t5ig	http://www.youtube.com/channel/UCD_nytfWXxVf4PgYFb6t5ig	0		
Ugybuzirgpr0LMrqeFt4AaABAg	0	0	2019-12-28 17:56:06	Kinda Tim	Как говорится, в этой истории все были немного мудаками.	UCVlvLidozu7X6ePuoqjoz5w	http://www.youtube.com/channel/UCVlvLidozu7X6ePuoqjoz5w	0		
Ugzz24pRgpfSXNrmigZ4AaABAg	0	0	2019-12-28 17:54:12	Kinda Tim	То чувство, когда понял, что это реклама только тогда, когда она кончилась	UCVlvLidozu7X6ePuoqjoz5w	http://www.youtube.com/channel/UCVlvLidozu7X6ePuoqjoz5w	0		
UgzsQowwG21Dyi5ypBl4AaABAg	0	0	2019-12-27 21:46:30	Рафаэль Сахибгареев	Меня называют Леонардо Давинчи.	UCFJLrjwodUe1hGMAaMDzmWw	http://www.youtube.com/channel/UCFJLrjwodUe1hGMAaMDzmWw	0		
UgxlUPJhmrkPQKPEMOF4AaABAg	0	0	2019-12-27 17:06:19	Sergio Sergio	А почему не рассматривается вариант, что все это было просто большим мошенничеством?	UCZGj19jnvX3SHpOf-FkvnXQ	http://www.youtube.com/channel/UCZGj19jnvX3SHpOf-FkvnXQ	0		
Ugx6yBJcS-cgf5zQjVd4AaABAg	0	0	2019-12-27 12:55:57	KriGuitar	Да она просто мошенница.<br />Это явная уголовка.	UCsbpdgHqSI_LIm0wddtXg5Q	http://www.youtube.com/channel/UCsbpdgHqSI_LIm0wddtXg5Q	0		
Ugwr6bRqu1GKMGMt7Rl4AaABAg	0	0	2019-12-26 21:18:46	Orkan Orkan	Ненадо воше нечего изобретать. Разве чтото лично для себя. Потому Что в наши дни на воровствк и обмани изобетателей сделали свае состояния очень многие . И со времен теслы все стало только хуже. Потому что уже традици делать жело и все знают как .Зачем покупать чтото если можно забрать или украсть или банально присвоить себе. И получить всю славу деньги вобше все. И это будет слово никому неизвестного Васи с завода Против слова обше признаного автора или просто бизнесмена и его одвакатов.И все эти изобретатели новых источников питания новых эконом двигателей проподают не иза загавара нефтяных кортелей. А иза бонального машенечествв на авторском праве или праве собствености.Или ктото предвкушая сколько он сможет вытрести из изобретателя идет на приступление. Наш мир прогреса сам себя изжил.	UCLOWxu4E7aRXzrqJfG18f5w	http://www.youtube.com/channel/UCLOWxu4E7aRXzrqJfG18f5w	0		
Ugx__lVqR4m8ifkm1D14AaABAg	0	0	2019-12-23 19:55:09	LIZARD	Вывод : неведитесь на голубые глазки.	UCQaHQZo77yOntkiXzjvP-rg	http://www.youtube.com/channel/UCQaHQZo77yOntkiXzjvP-rg	0		
Ugz9mfgQwHQQ5Y6Sm-t4AaABAg	0	0	2019-12-23 08:54:17	Alex B	ой, да ладно, Артур! веками схема работает. Тот же буратино &quot;дай нам монеты, мы их закопаем и вырастит дерево с кучей монет&quot; ту жа же. В общем лох не мамонт, не вымрет.	UCkddxK2m8O3wlLV7NyvNFZA	http://www.youtube.com/channel/UCkddxK2m8O3wlLV7NyvNFZA	0		
Ugw9vhj1_TCIHsxNW2h4AaABAg	0	0	2019-12-19 12:49:38	Messir of Krivbass	Чем-то похоже на ситуацию с Гретой Тунберг	UCFj-eng7T0GFm_rxi1yFz5A	http://www.youtube.com/channel/UCFj-eng7T0GFm_rxi1yFz5A	0		
UgwQRiznuz1qIYkYH7d4AaABAg	0	0	2019-12-18 10:03:21	Волгоградский Vatnique	Потому что Эдисон. <br />Это как Маск того времени. Он выкупал и присваивал изобретения. А Тесла был умным.	UC1XwphfNumZ8br9FlDVzRKw	http://www.youtube.com/channel/UC1XwphfNumZ8br9FlDVzRKw	0		
UgwPrkSu30hjduA-Sh54AaABAg	0	0	2019-12-18 08:24:58	Диджитал Симочка	Увидела Элизабет Холмс сразу тыкнула. Интересно что скажут👩🏻	UCDFQKr_Lc1RuR4V0Hw_udNQ	http://www.youtube.com/channel/UCDFQKr_Lc1RuR4V0Hw_udNQ	0		
UgwrVEHuugiY8DTn5CN4AaABAg	0	0	2019-12-18 07:52:18	mr.greed	подходил к концу 2к19, слово &quot;парадокс&quot; перестало намазываться на хлеб, тощий человек продался.	UCfhLHbdQAHEflsDybf5-iQg	http://www.youtube.com/channel/UCfhLHbdQAHEflsDybf5-iQg	0		
UgwxZk1F921UiPBZ5v54AaABAg	0	0	2019-12-17 12:49:07	игорь соколов	Браво, SciOne! Кликбейт, полролика тупой рекламы какой-то разводиловы... Что дальше? Рен-ТВ?))	UCintx0wFmv7z334tHCDgVgg	http://www.youtube.com/channel/UCintx0wFmv7z334tHCDgVgg	0		
Ugz22ZEcFX4xVK8EJh14AaABAg	0	0	2019-12-17 11:43:19	DNAMDMA	То чувство, когда делаешь наспех, чтоб выпустить итеграцию.<br />Ролик смотрится недосказанным и притянутым, увы, это самое печальное.	UCuNiikW2QVl6oLS9_NTIEAQ	http://www.youtube.com/channel/UCuNiikW2QVl6oLS9_NTIEAQ	0		
UgwOLgkhGF_EFq10kAF4AaABAg	0	0	2019-12-16 22:29:51	Gosha Marc	... Забыл уже смотрел... Спойлер... Первая &quot;леди&quot; пи₴да... Ещё та.	UCu_jIwaaJUjqPYM_rJeKiEA	http://www.youtube.com/channel/UCu_jIwaaJUjqPYM_rJeKiEA	0		
Ugzx9cEwu20o9J4Gwhx4AaABAg	0	0	2019-12-16 17:28:40	Илья Смолёнов	А может глобально и был смысл обломать другим стартап...	UCReZeUOmmK8fH1AkviibGjg	http://www.youtube.com/channel/UCReZeUOmmK8fH1AkviibGjg	0		
UgykhkNpbreUxih0oZR4AaABAg	0	1	2019-12-16 16:18:20	Владимир Сеник	Встречайте версия 2.0 - Илона Маск!	UC5p4nScD-oxZ0dwf3uUNBXQ	http://www.youtube.com/channel/UC5p4nScD-oxZ0dwf3uUNBXQ	0		
UgwANp9PoDqdPwdzkPh4AaABAg	0	0	2019-12-16 10:36:22	Alex Gor	норм подложка инструментальная , лайк	UCoow5zakStMhgB87zy3v_lw	http://www.youtube.com/channel/UCoow5zakStMhgB87zy3v_lw	0		
Ugwx_6mGs6ayySG3efh4AaABAg	0	0	2019-12-14 16:45:00	Славянус Mc	Логика капитала...	UCAx8uHmT-epqwfn_4WnwfNQ	http://www.youtube.com/channel/UCAx8uHmT-epqwfn_4WnwfNQ	0		
UgxE9LoueyUAhyH_Fu14AaABAg	0	0	2019-12-13 16:09:35	InuXela	Реклама онлайн-ПТУ, типа &quot;школы-21&quot;, как альтернативы университетам?<br />Смеялся, спасибо! )))	UCp-qDCrNgoGgFBRvKXYOcOw	http://www.youtube.com/channel/UCp-qDCrNgoGgFBRvKXYOcOw	0		
UgxjQYx8w_Ahn12hLYp4AaABAg	0	0	2019-12-13 12:26:34	foo bar 167	&quot;Каждый физик и умный химик должны знать...&quot;<br />...должны знать, что недоучившийся химик -- это не умный химик :-)	UCmgj7wY-calPYgt-8Pjgebw	http://www.youtube.com/channel/UCmgj7wY-calPYgt-8Pjgebw	0		
UgxYNFKtzrMSK3QD2154AaABAg	0	2	2019-12-12 05:09:50	Gar Dee	Слишком долгая реклама для короткого видео	UCbISjlAKrS0Fjmx5g9BdObQ	http://www.youtube.com/channel/UCbISjlAKrS0Fjmx5g9BdObQ	0		
Ugzi9mjisPtpc1Q5ISx4AaABAg	0	1	2019-12-10 04:00:53	Алексей Белов	Неплохая такая реклама, только под конец рекламы понял что это реклама а не часть видео. Все бы такую полезную рекламу делали)	UCRNMr9s1ItMpk2pbsjTtWSQ	http://www.youtube.com/channel/UCRNMr9s1ItMpk2pbsjTtWSQ	0		
Ugw_uF3PEwGxouauwdV4AaABAg	0	1	2019-12-06 15:41:38	CGI Programmer	Тот случай когда задвигаешь про ненужность традиционного образования, рекламируя сомнительный вид образования, а потом осуждаешь человека без образования, которому удалось поднять бабла. Традиционное образования нужно как раз таки для того, чтобы получить некий базис знаний, который уже позволит самообучаться. А усвоение навыков без нормальной теории будет больше похоже на задрачивание заклинаний.	UC-x95OQLI7wK1Vi6LpDIWzw	http://www.youtube.com/channel/UC-x95OQLI7wK1Vi6LpDIWzw	0		
UgwVUTDNBxHwyFZiZNp4AaABAg	0	0	2019-12-04 15:14:11	владислав антоненко	Так она же просто мошенник,а не изобретатель,собрала инвестиции и бай бай	UCfPA42g8xkeQ3U3EbIa-IjA	http://www.youtube.com/channel/UCfPA42g8xkeQ3U3EbIa-IjA	0		
UgxVeV95ysCJtR0SzmF4AaABAg	0	0	2019-12-03 18:04:30	Mikhail Erica	Отличная подача!	UCYUYFOwaVkF3UM0nGjiANWA	http://www.youtube.com/channel/UCYUYFOwaVkF3UM0nGjiANWA	0		
UgzpmCSxSP15i7f-e0l4AaABAg	0	0	2019-12-03 15:27:28	LopeDeSalo	Илону Маску - приготовиться!	UCAaAjDJx_whZ_hjZNEiwRtA	http://www.youtube.com/channel/UCAaAjDJx_whZ_hjZNEiwRtA	0		
UgyXzx7zt4dJsziG5bZ4AaABAg	0	0	2019-12-03 14:58:07	Дядя Лёша	Видео чуть более, чем полностью забито взаимоисключающими параграфами, а то и откровенной ахинеей. <br />«Один раз прострелили машину, а пуля отрикашетила рядом с головой Элизабет. Но девушка не сомневалась в возможностях своего изобретения.» <br />ШТОБЛЯТЬ?! Где в этом высере вообще логика?	UC88EjAJmsIDtt-exH0DAZTA	http://www.youtube.com/channel/UC88EjAJmsIDtt-exH0DAZTA	0		
UgzvcRZQQ9Ove-oBrGl4AaABAg	0	1	2019-12-02 15:10:19	Vadem Kim	Тесла на самом деле был лжецом.	UCZbbtaXQT7xYUGSUsbvTcjg	http://www.youtube.com/channel/UCZbbtaXQT7xYUGSUsbvTcjg	0		
UgybLt8ZSq01ubfwWlV4AaABAg	0	0	2019-12-01 16:25:22	Ирэн Сандлер	Господи, только опозорила фамилию гения, хотя он и вымышленный<br /><br />Как мне теперь с удовольствием вспоминать фамилию &quot;Холмс&quot;?😭	UCBnWD4Evhu5o8RwbXbVQ7tg	http://www.youtube.com/channel/UCBnWD4Evhu5o8RwbXbVQ7tg	0		
UgyhvBZXuu-jvuQgyR54AaABAg	0	0	2019-11-28 01:40:53	Алексей Хижняк	При чем тут Тесла? Без положительного примера и так все понятно.	UCGUifX8qXb7iCdFkY0_2Cjg	http://www.youtube.com/channel/UCGUifX8qXb7iCdFkY0_2Cjg	0		
UgxDRLgNFeEyAQdJPw94AaABAg	0	0	2019-11-27 13:03:19	Влад Скрябин	Лох не мамонт, лох не вымрет.	UCsJetnoBtqyd1nBqi3tqbXg	http://www.youtube.com/channel/UCsJetnoBtqyd1nBqi3tqbXg	0		
Ugyq2fhpyCyrkpv73wJ4AaABAg	0	0	2019-11-27 10:28:06	Макс Fenix	Спасибо Артур!	UCg0xNx07OWxoumgQrck9QiA	http://www.youtube.com/channel/UCg0xNx07OWxoumgQrck9QiA	0		
Ugz-WumRNPQ6VaFx5y14AaABAg	0	0	2019-11-27 05:06:42	October October	А вы представляете, сколько всякого со временем всплывёт про Илона нашего святого Маска, лол? Там, я уверен, истории гораздо более захватывающие найдутся.	UCwyn8lwttQmGw8S6VtM_kgw	http://www.youtube.com/channel/UCwyn8lwttQmGw8S6VtM_kgw	0		
UgwwoeC2OTiAS47CIvJ4AaABAg	0	0	2019-11-25 04:32:48	Саша Бу	Ээээээ, в Южном Бутово всё спокойно. Приезжай,посмотри.	UCSpUff24U6o-SOCk33EZ87A	http://www.youtube.com/channel/UCSpUff24U6o-SOCk33EZ87A	0		
UgyPDPmFdsZ_W-dtfXJ4AaABAg	0	0	2019-11-20 20:55:43	Andrey Abramov	А вы говорите коррупция в России, вот размах и методы))) Денег ребята сняли поболее чем ротенберги и тимченки.	UCa_97KrUGd_5jlsRGtvpWRw	http://www.youtube.com/channel/UCa_97KrUGd_5jlsRGtvpWRw	0		
UgyYhvw1NqfdPSeu5nV4AaABAg	0	6	2019-11-20 16:40:58	Inspirator	Блен, как же я ненавижу рекламные интеграции когда внезапно блогер начинает говорить какую-то херобору не относящуюся к теме видео	UCR6Wf-yhKXbtNLh0N_TVz4Q	http://www.youtube.com/channel/UCR6Wf-yhKXbtNLh0N_TVz4Q	0		
UgwepWZExqD5dsafvcx4AaABAg	0	0	2019-11-20 11:09:05	SerzhTiger	Не хуй пиздеть, когда пиздеть нехуй.	UCYtx-1oPO90Pl35Ljrz5FkA	http://www.youtube.com/channel/UCYtx-1oPO90Pl35Ljrz5FkA	0		
UgwDj-cij3RDKWBAUV94AaABAg	0	0	2019-11-20 05:14:11	Patric Star	Елизабет Холмс,Роберт Кийосаки какая разница?	UCDmzZ4tlXvbzFnloQKb7QJg	http://www.youtube.com/channel/UCDmzZ4tlXvbzFnloQKb7QJg	0		
UgzAAFmNFWwqfCAG1354AaABAg	0	1	2019-11-18 23:32:34	Сергей Шишлин	<a href="https://www.youtube.com/watch?v=as8HDETraSY&amp;t=5m47s">5:47</a> &quot;разбирается в технологиях&quot;, <a href="https://www.youtube.com/watch?v=as8HDETraSY&amp;t=5m42s">5:42</a> &quot;вложился в теслу&quot;. але тесла херня	UC1eHGzF97mgH27NYLHX2lpw	http://www.youtube.com/channel/UC1eHGzF97mgH27NYLHX2lpw	0		
UgySUVElW8f8oMtd7TV4AaABAg	0	0	2019-11-18 21:49:31	Tesak 777	Артур, текст и чтение замечательные!	UCJ_LhnZXUISlQchzJ-5Z1Aw	http://www.youtube.com/channel/UCJ_LhnZXUISlQchzJ-5Z1Aw	0		
UgweJNTq-hyZEQ2R3n14AaABAg	0	0	2019-11-17 14:29:49	Жасурбек Садиков	Но все таки <br />Что с футболкой?	UCC-50MIbP9oFpPNvjb7D7Ow	http://www.youtube.com/channel/UCC-50MIbP9oFpPNvjb7D7Ow	0		
Ugw_8vLMI_VTXTeYxaN4AaABAg	0	1	2019-11-17 07:18:28	David Blaine	А точно что школа21 не такая же история как история про Елизабет?	UCaP8vr2w91DtTkhiNvSC4gw	http://www.youtube.com/channel/UCaP8vr2w91DtTkhiNvSC4gw	0		
UgwTlrB-Nr1Y9U73cfR4AaABAg	0	0	2019-11-16 12:17:20	андрей чумак	Пиздёшь --двигатель прогресса!	UC3pB70w4UGFwvR5LcELcN_Q	http://www.youtube.com/channel/UC3pB70w4UGFwvR5LcELcN_Q	0		
UgyxyqRdUlG_cN8HzWB4AaABAg	0	0	2019-11-16 10:05:01	tatiana ermolaeva	офигеть прическа у мальчика	UCQkGeP9Jk7hPOX0B6KK8W9w	http://www.youtube.com/channel/UCQkGeP9Jk7hPOX0B6KK8W9w	0		
UgwqRsYRlI3q54D4pq14AaABAg	0	0	2019-11-15 10:33:05	group jupi	Лиза к успеху шла, не фартануло(...	UCGYIUbo7i2XwKGw8CLyXYxA	http://www.youtube.com/channel/UCGYIUbo7i2XwKGw8CLyXYxA	0		
