channel,section,playlist,video,link,time,views,publication date,likes,dislikes,description
psivewri,no sections,Reviews & Unboxings,The Worst Laptop Ever?,https://youtu.be/kP979boVxZc,4:26,139230, märts 2018,3111,122,"Deceptive advertising, low quality product. Is this the Worst Laptop Ever? Let's find out.► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087Link to purchase one is here: https://goo.gl/4MQinL The Jumper EZbook 2 is a 14.1"" ultrabook style laptop that was sent to me for review by Geekbuying.com. Featuring an Intel Cherry Trail Z8350 cpu, 4GB of DDR3 ram and a 64GB EMMC SSD. My thoughts on the laptop are in the review.► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow Me :) https://twitter.com/NathanPSI""District Four""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,"$10 Laptop VS $3,000 Laptop",https://youtu.be/fcge1cY28cg,4:14,129281, juuli 2017,2186,152,"Which is better? An old $10 Laptop or a new $3,000 Laptop? In this versus / comparison video we're about to find out!► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► $10 Laptop Review: https://youtu.be/TZgdlrxncbo""Chillin Hard""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,Someone Drilled HOLES In This iMac! Why?,https://youtu.be/JqiiDcsYsmk,5:42,124450,sept 2019,3704,105,"Recently I bought a large lot of old computers for $50, this included a 17"" Apple iMac with lots of holes drilled in the back! Why would someone do that? Let's find out :) #Apple #iMac #G5► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087► Follow me on Social MediaTwitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...Specifications of the iMac:1.8GHz PowerPC 970 Processor2GB DDR PC3200 RamATI Radeon 9600 128MB Graphics160GB 7,200RPM Hard Disk17"" 1440x900 DisplayMusic Used:""Lobby Time""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,Windows Vista Laptop... In 2020! Ft. Austin Evans,https://youtu.be/0Oo_SzRjp9E,10:50,116483,jaan 2020,5453,157,"Today we're going to be taking a look at a Windows Vista Laptop I was sent all the way from Canada! Is this Acer Aspire 3680 from 2007 still usable in 2020? Let's find out :)► Check out Austin's video here! https://youtu.be/GOVNKQejz3sBig thanks to Alexander for sending the laptop over! Here are his instagram acounts!@shots_of_chestermere@shuffle_play_singing@the_splatoon_experience► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087► Follow me on Social MediaTwitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...Music Used:""Past Sadness""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b...#Vista #Austin #Evans"
psivewri,no sections,Reviews & Unboxings,Building the Ultimate $470 Budget PC,https://youtu.be/yXUmyMCrYco,5:17,115055, nov 2017,2757,73,"In today's video we're building the best PC we can for under $500 AUD (Australian Dollars), Approximately $380 USD. It has to be able to game and be able to edit 4k video. Did I manage it? Watch the video to find out :)► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087System's Specifications:- Lenovo S20- Intel Xeon X5570 4 Cores, 8 Threads @ 2.93GHz- 12GB DDR3 ECC Ram (3/6 slots used)- 250GB WD Blue SATA SSD- 500GB WD Blue SATA HDD- Gigabyte GTX 1050 2GB OC Edition► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow Me :) https://twitter.com/NathanPSIMusic Used:""Cut and Run""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,$15 Smart Watch - DZ09 Review,https://youtu.be/q52K6mf2_LQ,3:07,108721, aug 2016,837,40,"► My review of the OPPO R9S Smartphone :) https://youtu.be/xmMYsIcu7hYWith features such as a GSM cellular phone, camera, bluetooth and a web browser how will this ultra cheap $15 DZ09 Smart Watch do? Compatible with both Android and iOS. Watch my review to find out :)Shot in 4K► Buy one here:http://www.ebay.com.au/itm/191866400445► Subscribe for more! https://goo.gl/hfDQ9K""Perspectives""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b...Here are some features:GSM 850/900/1800/1900 MHz , Single Micro SIM CardBluetooth Dialer, Call Reminder, Bluetooth CallBluetooth SMS/IM Message Notified1.56"" TFT LCD Touch Screen 240*240 pixelsCameraAnti-loss Technology to bind phonePedometer, Sleep Monitor, Sedentary ReminderAudio and Video PlayerCalendar (Synchronizable)Here are the specifications:CPU: MTK6261 533MHzFrequency: GSM 850/900/1800/1900 MHzSIM Card: Single SIM Card (Micro SIM Card) Can be as a phoneBluetooth: Bluetooth 3.0Storage: RAM 128M, ROM 64M; External memory: Support TF card up to 32GBDisplay: 1.56 inch TFT LCD, 240 x 240 pixelsCamera: 2.0 M (NOT TRUE AHAHAHA)Video Recording: SupportMusic/video: SupportHand-writing: SupportPicture Format: JPEG, GIF, BMP, PNGMusic Format: MP3, WAVVideo Format: MP4Languages: English, Italian, German, Dutch, Spanish, French, Polish, Turkish, Portuguese, RussianFunctions: Bluetooth Dialer, Contacts, Call Reminder, Clock, Anti-loss, Pedometer, Sleep Monitor, Sedentary Reminder, CalendarBattery: 380 mAhTalk Time: 3 HoursSize: 5.5*4*1cmStandby Time: 180 HoursSMS: SupportUSB Port: Mini USB 5pin interfaceColor: Silver with White Band, Silver with  Black Band, Gold with Brown Band, Black with  Black Band, Rose GoldGravity Sensor: Support"
psivewri,no sections,Reviews & Unboxings,What's Inside This Old DVD Duplicating Computer?,https://youtu.be/Euj27Dy9ye4,9:32,107943, mai 2019,3247,258,"This really old DVD Duplicator has 8 Dual Layer DVD drives! What's inside it? Let's open it up and find out :)► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow me Social MediaTwitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...DVD Duplicator Specifications:Model Number: zz000063Brand: Verity SystemsMusic Used:""Jellyfish in Space""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,Gaming On A 10 Year Old Laptop?,https://youtu.be/8qfq5Ov1cBE,4:32,106729, apr 2018,1929,170,"Install Alliance NOW and get 50,000 gold and 50 gems!iOS - https://bit.ly/2Jkv5KDAndroid - https://bit.ly/2GWMmvc(This video contains a paid promotion)► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087Can you game on a 10 year old laptop? This HP 6730B came out in late 2008 for approximately $1,500 in Australia. With an outdated Core 2 Duo CPU and poor graphics, can it do much? Let's find out :)► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow Me :) https://twitter.com/NathanPSI""Aces High""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,OPPO R9S - Full REVIEW: The best budget phone of 2017? [4K],https://youtu.be/xmMYsIcu7hY,7:47,102935,märts 2017,572,37,"Here's my full in-depth review of the OPPO R9S. Released in Australia in February of 2017 as a bang for your buck mid ranger, can this phone exceed expectations and become the go-to great value handset of 2017? With an all new sensor and beefed up specs, can it deliver good performance? Watch the review and find out :)► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► WATCH MY OPPO R9S UNBOXING HERE! https://youtu.be/xXlJNcy2KNs► Follow Me :) https://twitter.com/NathanPSIIn this review:Photo and video tests, iPhone comparisons, original R9 comparisons, battery tests and much more!OPPO R9S Specifications:AMOLED capacitive touchscreen, 16M colors5.5"" 1080P (1080x1920)Android OS, v6.0.1 Marshmallow with Colour OS 3.0Qualcomm MSM8953 Snapdragon 625Octa-core 2.0ghz Cprtex-A53 CPUAdreno 506 Mobile GPU4GB RAM, 64GB of user expandable memory16 Megapixel F/1.7 rear camera (1/2.8"" sensor, 1.12µm pixel size)4K 2160p Video recording @ 30fpsBluetooth 4.0, 802.11 a/b/g/n/ac dual band Wi-FiVOOC Flash ChargingMusic:""Laser Groove""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,Using Apple's Macintosh IIcx... From 1989!,https://youtu.be/Cg1cdK3KzLg,10:33,99209, jaan 2020,3980,93,"In today's video we're going to fixing up as well as using an M5680 Macintosh IIcx, from 1989! A big thank you to Jon for some parts, follow his twitter :) ► https://twitter.com/Jon78455983#Apple #Macintosh #Restoration ► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087► Follow me on Social MediaTwitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...Music Used:""Jazz Brunch ""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,This Laptop Was Ahead of Its Time!,https://youtu.be/5fDlIoOOZSE,8:00,98464,veebr 2020,4503,141,"Big thank you to Alexander for sending this neat old Laptop all the way from Austria! Follow him on Twitter here: https://twitter.com/Alexander_5819 #laptop #fujitsu #computers► Instagram 📸 https://www.instagram.com/nathan_sive...► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087Laptop Specifications:Fujitsu Siemens Lifebook S64102.5GHz C2D T9300 CPU4GB DDR2 800MHz Ram120GB BX500 SSD (After upgrade)13.3"" 1280x800 LCD DisplayIntel GMA 965 Graphics ChipsetMusic Used:""Jazz Brunch ""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,Fixing Up An IBM Thinkpad 380ED From 1997!,https://youtu.be/HAaEwR3NZSs,7:14,95039, apr 2019,3025,48,"I bought this untested IBM Thinkpad 380ED off of eBay for $29. Can we fix it? Does it work? Let's find out ;)► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow me on Twitter and Instagram for updates and information :)Twitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...Laptop Specifications:Intel Pentium MMX @ 166MHz2GB Hard Disk 32MB of RamNeomagic MagicGraph128ZV GPU w. 1.125MB of Memory12.1"" FRSTN 800x600 ScreenMusic Used:""Jazz Brunch ""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,I Bought A $100 Core i7 Macbook Pro... Big Mistake?,https://youtu.be/HePmvYExVvA,11:27,106843, märts 2020,3673,99,"Head to ​https://www.squarespace.com/psivewri to save 10% off your first purchase of a website or domain using code 'PSIVEWRI'. Today we're going to see whether this $100 15"" Apple Macbook Pro from eBay was worth it. Are there any problems? Let's find out! #Apple #Macbook #Restoration► Follow me on Social MediaTwitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087Music Used:""Jazz Brunch ""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,$29 Apple Macbook Restoration!,https://youtu.be/DJt0Qsod_Ps,10:35,88076,märts 2020,3809,105,"Head to ​https://www.squarespace.com/psivewri to save 10% off your first purchase of a website or domain using code 'PSIVEWRI'. Today we're fixing up a Unibody Apple Macbook that I got off of eBay for $29! Can we restore it? Can it be saved? Let's find out :) #Apple #Macbook #Restoration► Follow me on Social MediaTwitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087Music Used:""Jazz Brunch ""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,This Macbook Was Only $50 From eBay!,https://youtu.be/w3B6C51DIuo,4:54,84271, mai 2019,3015,40,"Today we're looking at a 2008 White Apple A1181 13"" Macbook that I got off of eBay for $50. Was it a good deal? Let's find out :)► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow me on Twitter and Instagram for updates and information :)Twitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...Macbook Specs:Intel T8100 2.1GHz Core 2 Duo CPU4GB DDR2 667MHz ram120GB 5,400RPM HDD144MB Integrated GMA X3100 GraphicsTFT-Active Matrix 13.3"" Display (1280x800)Music Used:""Your Call""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,I Bought A Box of 'Untested' iPods For $25 - Worth it?,https://youtu.be/UneEgkqybZk,6:11,79451, sept 2019,2643,98,"Recently I won a listing on eBay for a large lot of 'untested' Apple iPods and various MP3 players. Do any of them work? Did I waste my money? Let's find out :) #Apple #iPods #eBay► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087► Follow me on Social MediaTwitter 🐦 https://twitter.com/NathanPSIInstagram 📸 https://www.instagram.com/nathan_sive...Music Used:""Chill Wave""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,"This Apple Laptop Cost $2,499 in 1999!",https://youtu.be/KUtAxdZxrpw,3:33,77856,mai 2018,1945,25,"Today we are taking a look at an Apple Powerbook G3 (M7304LL/A) from 1999. This machine has a 333MHz processor, 256MB of ram and a 4GB hard disk running mac OS 9.2. Let's see what it can do!► Send me stuff here!Nathan SivewrightParcel Collect 10045 46100Shop 3, 50 O.G RoadKLEMZIG SA 5087Specifications:333 MHz Power PC G3 Processor256MB of PC100 Ram4.0GB Hard diskATI Rage LT Pro graphics 8 MB14.1"" TFT active-matrix color display► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow Me :) https://twitter.com/NathanPSI""Fork and Spoon""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,Is This $24 Smartphone Good?,https://youtu.be/X2Aq-5a5Iqk,5:30,75260,okt 2017,1853,88,"*Apologies for the sound quality, I haven't worked out how to get the best sound using my NTG3 Shotgun yet in this very echo-y room*In this video I take a look at the cheapest Android Smartphone I have ever seen. The $24 ZTE T815 which features a 4.0"" Screen and Android 4.4. Is it any good? Let's find out :)► Thanks to Alex for help with the filming! https://www.youtube.com/user/Smashbot...► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :D► Follow Me :) https://twitter.com/NathanPSI► It's for sale here, but they put the price up :( https://www.officeworks.com.au/shop/o...""Gymnopedie No. 1""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
psivewri,no sections,Reviews & Unboxings,OPPO R9S - Unboxing / First Look [4K],https://youtu.be/xXlJNcy2KNs,3:25,74067, veebr 2017,293,34,"Watch the full review here! https://youtu.be/xmMYsIcu7hY► Subscribe for more! https://goo.gl/hfDQ9K ► If you’ve enjoyed feel free to leave a like :DToday we're unboxing the new OPPO mid range phone the R9S. With an improved F1.7 16mp camera how will this compare to other phones? Well, this is an unboxing so you won't find out here. But stay tuned! A review will be coming!► Follow Me :) https://twitter.com/NathanPSI""Ascending the Vale""Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/b..."
